Date,Open,High,Low,Close,Adj Close,Volume
1980-12-08,0.0982070341706276,0.09863399757979115,0.0982070341706276,0.0982070341706276,469033600,0.0982070341706276
1980-12-15,0.09351046000335438,0.09692613816679087,0.0862513650203542,0.09649917483329773,490134400,0.09649917483329773
1980-12-22,0.10119573343141516,0.12169136136707209,0.10119573343141516,0.12126439809799194,187891200,0.12126439809799194
1980-12-29,0.12297221846008749,0.12339918165517026,0.11656781614104483,0.11784869432449341,219452800,0.11784869432449341
1981-01-05,0.11571388586882135,0.11571388586882135,0.10333128092065695,0.10888175666332245,197904000,0.10888175666332245
1981-01-12,0.10888175004265228,0.10888175004265228,0.10418518954528413,0.10589303076267242,88502400,0.10589303076267242
1981-01-19,0.11229746820635503,0.11315139478763656,0.1088817846848335,0.11187050491571426,134332800,0.11187050491571426
1981-01-26,0.11058963754497433,0.11058963754497433,0.09649917483329773,0.09649917483329773,166588800,0.09649917483329773
1981-02-02,0.09137567093213539,0.09863399757979115,0.09094871322387456,0.0982070341706276,92579200,0.0982070341706276
1981-02-09,0.09393742903041576,0.09393742903041576,0.08710529655218124,0.08710529655218124,74659200,0.08710529655218124
1981-02-16,0.08924011828300593,0.0939374520906572,0.08283571153879166,0.08283571153879166,78198400,0.08283571153879166
1981-02-23,0.08411655669838913,0.09137565141763634,0.08112783627613665,0.09052173048257828,76182400,0.09052173048257828
1981-03-02,0.09094871363071767,0.09137567134088842,0.08753225952386856,0.08753225952386856,58620800,0.08753225952386856
1981-03-09,0.08112783338084953,0.08112783338084953,0.07386873892066462,0.0760035440325737,364112000,0.0760035440325737
1981-03-16,0.07899304023552825,0.08881312856671063,0.07899304023552825,0.08795920759439468,170329600,0.08795920759439468
1981-03-23,0.0913756580714058,0.09222957906864447,0.08454352617263794,0.08454352617263794,81760000,0.08454352617263794
1981-03-30,0.08454352001636893,0.09094869380055806,0.08283567814625278,0.09052173048257828,107856000,0.09052173048257828
1981-04-06,0.08924008450514802,0.0956452584469837,0.0879592059214862,0.09521830081939697,101404800,0.09521830081939697
1981-04-13,0.0952183192317918,0.09564527694193946,0.08539745956659317,0.08539745956659317,80640000,0.08539745956659317
1981-04-20,0.08795919530219198,0.10034180874070149,0.08795919530219198,0.09906093031167984,175952000,0.09906093031167984
1981-04-27,0.09863397214891904,0.09863397214891904,0.09521829426079113,0.09692613035440445,113523200,0.09692613035440445
1981-05-04,0.09692613489595558,0.09692613489595558,0.09351045684778336,0.09564525634050369,68208000,0.09564525634050369
1981-05-11,0.09393741935491562,0.09521830367793233,0.09180261975109019,0.09393741935491562,30934400,0.09393741935491562
1981-05-18,0.09564525581939154,0.1080278761135742,0.09393741395415964,0.10717394948005676,106512000,0.10717394948005676
1981-05-25,0.10717392790378334,0.11357910608106431,0.10674697607478163,0.11315137892961502,368211200,0.11315137892961502
1981-06-01,0.11315140098639512,0.11357912822122196,0.10760091210940036,0.1080278754234314,244876800,0.1080278754234314
1981-06-08,0.10461219690319123,0.1127244432631057,0.10418523356798429,0.11101660132408142,303094400,0.11101660132408142
