Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,0.09948790855400784,0.10632004032630642,0.09521830364684895,0.09906094521284103,6366416000,0.09906094521284103
1985-02-01,0.09906099069635196,0.10503920993299926,0.08454356342554092,0.08454356342554092,4733388800,0.08454356342554092
1985-03-01,0.08454350903494694,0.08881311315565509,0.0708800119279772,0.07557657361030579,4615587200,0.07557657361030579
1985-04-01,0.07557658301684958,0.07856607304458241,0.06703737941351287,0.07258786261081696,2868028800,0.07258786261081696
1985-05-01,0.0725878737305963,0.07600355797554227,0.05764349408849312,0.05935133621096611,4639129600,0.05935133621096611
1985-06-01,0.05807046598807555,0.06319399361006627,0.05038441063398666,0.061486151069402695,5811388800,0.061486151069402695
1985-07-01,0.061913090022226724,0.062340053377976525,0.0542278066277504,0.0542278066277504,2600595200,0.0542278066277504
1985-08-01,0.0542278113358419,0.055081732420577435,0.04953047859840841,0.051238320767879486,1818745600,0.051238320767879486
1985-09-01,0.051238291850120465,0.058924341195840786,0.050384371247318836,0.05380081757903099,1797196800,0.05380081757903099
1985-10-01,0.05380083097261075,0.06575648630866916,0.05123830460576582,0.0636209174990654,3785913600,0.0636209174990654
1985-11-01,0.06362093703142173,0.07088003296194935,0.06362093703142173,0.06874523311853409,2884672000,0.06874523311853409
1985-12-01,0.06874520776906354,0.07813910007905302,0.06575648224927765,0.07514961063861847,3571209600,0.07514961063861847
1986-01-01,0.07514961216090704,0.08454350466118644,0.07429569138094201,0.07899302244186401,6291801600,0.07899302244186401
1986-02-01,0.0789930402244144,0.09137565539163862,0.07813911925221861,0.08539744466543198,3420860800,0.08539744466543198
1986-03-01,0.08539745064769949,0.10119575651131255,0.08283568755165532,0.09649918228387833,4264332800,0.09649918228387833
1986-04-01,0.09649917679740462,0.11187051842061953,0.08966781463058701,0.1033313199877739,4462684800,0.1033313199877739
1986-05-01,0.10333132410450756,0.12809655575243115,0.10162348206953704,0.12638871371746063,4954051200,0.12638871371746063
1986-06-01,0.12638869019724783,0.1336470203455898,0.11101658690142056,0.1225452795624733,4063360000,0.1225452795624733
1986-07-01,0.12254531170783654,0.12895049229940767,0.1024774051969343,0.10674701631069183,5691638400,0.10674701631069183
1986-08-01,0.10632004481525492,0.12980439778740166,0.10461220278028441,0.12638871371746063,3643516800,0.12638871371746063
1986-09-01,0.12681572063737193,0.12681572063737193,0.10802792395740639,0.11443309485912323,3578198400,0.11443309485912323
1986-10-01,0.11400606970188752,0.12041047321913813,0.11016265911009052,0.11827567964792252,2984038400,0.11827567964792252
1986-11-01,0.11870265296555776,0.14090612476020017,0.11571392118975506,0.13663575053215027,5206163200,0.13663575053215027
1986-12-01,0.13663577125678997,0.14987307253543727,0.13364705042946692,0.13834437727928162,4762576000,0.13834437727928162
1987-01-01,0.13791744248578938,0.19556018959529728,0.13706276303786674,0.1895827353000641,8268915200,0.1895827353000641
1987-02-01,0.1895826678528458,0.24380969935732397,0.17634613246105105,0.23911313712596893,6616176000,0.23911313712596893
1987-03-01,0.2399671430525184,0.24082104715596753,0.2126401366133364,0.22032541036605835,5959318400,0.22032541036605835
1987-04-01,0.21520177660324527,0.2732722178072808,0.21306697190723997,0.27071043848991394,6813161600,0.27071043848991394
1987-05-01,0.27197788742939805,0.2813860896552548,0.2480301681609952,0.27026745676994324,3838956800,0.27026745676994324
1987-06-01,0.27197771533895737,0.295925419454755,0.2600038632810586,0.2771090269088745,3497536000,0.2771090269088745
1987-07-01,0.2788195362464805,0.30618890444510793,0.24974051462417038,0.28224119544029236,3070256000,0.28224119544029236
1987-08-01,0.2808925747340161,0.37166928319014025,0.2740419886628097,0.3699566423892975,3119300800,0.3699566423892975
1987-09-01,0.37509457946775976,0.4024993242768005,0.3322759763164246,0.38708388805389404,3075486400,0.38708388805389404
1987-10-01,0.3887966707151562,0.40935005838862953,0.18926038862644406,0.26462170481681824,6575699200,0.26462170481681824
1987-11-01,0.266056883389595,0.27463960967944334,0.2094122695224258,0.22657769918441772,4234238400,0.22657769918441772
1987-12-01,0.23001053027030594,0.30038704474767053,0.20426319042841595,0.28837156295776367,4702264000,0.28837156295776367
1988-01-01,0.29352058664717984,0.3175515397462599,0.26262410857637547,0.28493866324424744,6221600000,0.28493866324424744
1988-02-01,0.2872205429926591,0.3009794837306676,0.25970263855372977,0.2958201766014099,3368467200,0.2958201766014099
1988-03-01,0.2975400232529734,0.32849748230351816,0.26658178346318767,0.27518144249916077,4882102400,0.27518144249916077
1988-04-01,0.27346153332600065,0.2915199089449269,0.26486190116274905,0.2820603847503662,3297929600,0.2820603847503662
1988-05-01,0.28089525287985856,0.2972669511838334,0.257630854576987,0.28606554865837097,2638507200,0.28606554865837097
1988-06-01,0.2860655928139661,0.32225458573213794,0.28434242905243257,0.318807452917099,3534731200,0.318807452917099
1988-07-01,0.3205313451029033,0.3274240215044235,0.2912350372648538,0.3058828115463257,2186419200,0.3058828115463257
1988-08-01,0.30732270473319984,0.3159555952366613,0.27106549129762436,0.2753823399543762,2653313600,0.2753823399543762
1988-09-01,0.2745191399154108,0.30559631214280475,0.2607069890921478,0.2986906170845032,3060321600,0.2986906170845032
1988-10-01,0.29696417714590656,0.2986905892235892,0.258979745886525,0.26674944162368774,3563649600,0.26674944162368774
1988-11-01,0.266587881088791,0.2752435529935832,0.24581457822541739,0.26052945852279663,2939865600,0.26052945852279663
1988-12-01,0.261394977766545,0.2908231693765392,0.25966320069975435,0.27870553731918335,2946070400,0.27870553731918335
1989-01-01,0.2787055053332303,0.30467173459547603,0.2510082850295169,0.2613949477672577,7345833600,0.2613949477672577
1989-02-01,0.26211567261417745,0.27947395929296726,0.24475657476584,0.25170037150382996,4886268800,0.25170037150382996
1989-03-01,0.251700411052986,0.25343617510003813,0.2326055696062739,0.2473602592945099,3859676800,0.2473602592945099
1989-04-01,0.24649233806451668,0.28902137795845345,0.2352091782650567,0.27079442143440247,3966424000,0.27079442143440247
1989-05-01,0.267908566408746,0.34097453906567676,0.267908566408746,0.33227598667144775,5253382400,0.33227598667144775
1989-06-01,0.33227588634095284,0.3496729858763676,0.27486749256280235,0.2870451509952545,3941280000,0.2870451509952545
1989-07-01,0.2905243236383747,0.29226386674030386,0.26268989197911247,0.27660709619522095,3688630400,0.27660709619522095
1989-08-01,0.2772635898631502,0.31911431822369174,0.2737754315906936,0.31039512157440186,3352305600,0.31039512157440186
1989-09-01,0.31039512157440186,0.3260898431747612,0.29993304482073524,0.31039512157440186,2020849600,0.31039512157440186
1989-10-01,0.31039502017653975,0.35137470253591996,0.2964447897075887,0.32434606552124023,4125049600,0.32434606552124023
1989-11-01,0.32339642567802523,0.3303891350840127,0.297175189116801,0.30941182374954224,2524939200,0.30941182374954224
1989-12-01,0.3111597329697882,0.3199004080401398,0.22725209038052924,0.24648061394691467,5941185600,0.24648061394691467
1990-01-01,0.2464805950151446,0.27095385783313514,0.22462931745929612,0.2377399206161499,3747497600,0.2377399206161499
1990-02-01,0.24201381087232526,0.2472746279262005,0.22622974409570615,0.2385057955980301,2483891200,0.2385057955980301
1990-03-01,0.23499856369043123,0.3042708625441818,0.23324496590572855,0.282349169254303,4556473600,0.282349169254303
1990-04-01,0.2805955896402092,0.310408510013917,0.26744272735161617,0.27621155977249146,3642475200,0.27621155977249146
1990-05-01,0.27961576709518937,0.300718253320808,0.2725810649871787,0.2901674211025238,4115630400,0.2901674211025238
1990-06-01,0.29104669521959275,0.3156669362008912,0.26378794738706707,0.31478771567344666,3952054400,0.31478771567344666
1990-07-01,0.3130282897205916,0.33589005596961385,0.2813741812408779,0.29544275999069214,4163812800,0.29544275999069214
1990-08-01,0.2963357788733382,0.30868310299306057,0.2363629372383841,0.261057585477829,3128339200,0.261057585477829
1990-09-01,0.25753002701239275,0.26458516640293483,0.19226581329685916,0.20461314916610718,2206948800,0.20461314916610718
1990-10-01,0.2081407035700216,0.22577938580077347,0.17109872432987988,0.21696044504642487,5056116800,0.21696044504642487
1990-11-01,0.21591517073193245,0.27254910128457205,0.2106061237198966,0.26016050577163696,3254608000,0.26016050577163696
1990-12-01,0.26369985028784115,0.32033377481951086,0.2619301523857254,0.3044058084487915,4094092800,0.3044058084487915
1991-01-01,0.30263546541257524,0.3964352215847682,0.29732641618857614,0.3928958475589752,7037307200,0.3928958475589752
1991-02-01,0.3937224791100084,0.4416077430845246,0.3884014548451791,0.4061371684074402,5545780800,0.4061371684074402
1991-03-01,0.40436382355790085,0.49836014221511765,0.40436382355790085,0.4823986291885376,5210598400,0.4823986291885376
1991-04-01,0.48239877332101094,0.5196427884262373,0.3866282221218322,0.3901750445365906,7243051200,0.3901750445365906
1991-05-01,0.34138767368197276,0.38228369426969466,0.3129388987059532,0.33427590131759644,7972843200,0.33427590131759644
1991-06-01,0.33427579962359544,0.35205606788464733,0.28626799753682197,0.2951585352420807,4091662400,0.2951585352420807
1991-07-01,0.3004923157022423,0.343166276658958,0.29693644310033573,0.32894107699394226,3783494400,0.32894107699394226
1991-08-01,0.3279019237178561,0.3956213017723011,0.3261199487790406,0.3778000771999359,4172649600,0.3778000771999359
