Date,Open,High,Low,Close,Adj Close,Volume
2012-05-14,41.683951746080545,44.60827259469764,37.66920796885579,37.8972053527832,573576400,37.8972053527832
2012-05-21,36.21200057892183,36.34086997150767,30.670663966354,31.632219314575195,430966300,31.632219314575195
2012-05-28,31.20596193195662,31.414134837031025,26.596441182606565,27.47869300842285,288826000,27.47869300842285
2012-06-04,26.963223654616293,27.518348302525986,25.29784782014213,26.864093780517578,203386400,26.864093780517578
2012-06-11,26.943397455021238,29.8379788288595,26.606357015614073,29.748762130737305,121558000,29.748762130737305
2012-06-18,29.6991900049447,33.15881036988924,29.153978645025084,32.762290954589844,186090800,32.762290954589844
2012-06-25,32.57395054185976,33.14889960906251,30.492230904206057,30.82927131652832,115019800,30.82927131652832
2012-07-02,30.977967628331864,31.62230897685215,30.28406039715919,31.45378875732422,43863300,31.45378875732422
2012-07-09,31.82056367355963,32.59377624015031,30.284057388158494,30.452577590942383,64494000,30.452577590942383
2012-07-16,30.234492529540194,30.234492529540194,26.913654447326973,28.509639739990234,97506700,28.509639739990234
2012-07-23,27.87521330462076,29.23328625318585,22.086050961308285,23.50360107421875,228860400,23.50360107421875
2012-07-30,23.791078311266634,23.830731016009693,19.647465202868492,20.906410217285156,267091200,20.906410217285156
2012-08-06,21.20379429384904,22.25456809991737,20.043979349977167,21.62013816833496,135504600,21.62013816833496
2012-08-13,21.95718344300835,22.254573071647172,18.83460463214402,18.88416862487793,399001700,18.88416862487793
2012-08-20,18.88416679067085,19.954765190144798,18.586779081662232,19.24103355407715,284155300,19.24103355407715
2012-08-27,19.32033421814874,19.35998691522909,17.87304480811995,17.902782440185547,151657400,17.902782440185547
2012-09-03,17.922610495825136,19.25094572262397,17.397223553936243,18.814775466918945,189842400,18.814775466918945
2012-09-10,18.89407951819885,21.887790451713954,18.388518912281143,21.808486938476562,334751400,21.808486938476562
2012-09-17,22.472654651797917,23.166561813182675,21.18397208436326,22.661001205444336,274677900,22.661001205444336
2012-09-24,21.590403208724076,21.78866105065963,19.627637905571024,21.471446990966797,259372000,21.471446990966797
2012-10-01,21.887786905543564,22.393347429552406,20.698232508964566,20.72797203063965,200025600,20.72797203063965
2012-10-08,20.222415345282336,20.56936893437255,19.280686335745987,19.35007667541504,139347000,19.35007667541504
2012-10-15,19.50868118823564,20.30171624030022,18.6363407402199,18.8346004486084,173091300,18.8346004486084
2012-10-22,19.032864024702405,24.038902825979477,18.884168267821924,21.749011993408203,489096200,21.749011993408203
2012-10-29,20.638755927882805,21.501183172896408,20.549539251131584,20.995622634887695,175436500,20.995622634887695
2012-11-05,20.9163207599126,21.2930119538176,18.96346878433478,19.04277229309082,170816300,19.04277229309082
2012-11-12,18.98329905575862,23.721689882331773,18.705737663146547,23.354909896850586,554915200,23.354909896850586
2012-11-19,23.751423958165105,24.465157468046527,22.502394097362412,23.79107666015625,251059900,23.79107666015625
