Date,Open,High,Low,Close,Adj Close,Volume
2004-08-01,2.46889658077518,2.801704324444742,2.369154038266738,2.527409791946411,2684837851,2.527409791946411
2004-09-01,2.5355567330155715,3.333504326533532,2.442726049314093,3.199690103530884,4270113667,3.199690103530884
2004-10-01,3.229316909165485,4.936558725938548,3.1824075077769085,4.706705093383789,10321258145,4.706705093383789
2004-11-01,4.778549300923135,4.977295091456965,3.9825773137832434,4.492897987365723,11145383635,4.492897987365723
2004-12-01,4.492158588688259,4.93483184629884,4.159350815773411,4.759787082672119,5835483147,4.759787082672119
2005-01-01,4.873601165863233,5.068644529851889,4.352417137516417,4.829655647277832,8237356337,4.829655647277832
2005-02-01,4.799040772622976,5.352567271829762,4.4687032456734315,4.6412787437438965,13073210618,4.6412787437438965
2005-03-01,4.673374583021235,4.687199698853327,4.260575124566721,4.456604480743408,6903740285,4.456604480743408
2005-04-01,4.487467080041541,5.548598386455464,4.4400639758373766,5.431573390960693,9101631755,5.431573390960693
2005-05-01,5.482185261719099,6.873409343744813,5.436757914727551,6.845510482788086,10188799510,6.845510482788086
2005-06-01,6.991916027594565,7.635063557843026,6.6025704029933445,7.262259483337402,15618390955,7.262259483337402
2005-07-01,7.284232951773452,7.84615364211569,7.085487131519595,7.104497909545898,8228691980,7.104497909545898
2005-08-01,7.113385305392423,7.39977732658328,6.748729099213605,7.061044692993164,5740311751,7.061044692993164
2005-09-01,7.058822707359641,7.923923159958531,7.03635482472666,7.813069820404053,6831639042,7.813069820404053
2005-10-01,7.74320116734681,9.252190837075872,7.176588776862528,9.187751770019531,7747430832,9.187751770019531
2005-11-01,9.18083923473831,10.646869807553811,9.110475726663239,9.996809005737305,8498379059,9.996809005737305
2005-12-01,10.102726822176889,11.0164655864299,9.851145491605422,10.24246597290039,7981071306,10.24246597290039
2006-01-01,10.431582867181033,11.729976501164794,9.745723891396114,10.681928634643555,12006439028,10.681928634643555
2006-02-01,9.604749593317147,10.03606546991321,8.340673746598863,8.952713012695312,11945607870,8.952713012695312
2006-03-01,9.099366802625019,9.850898511670776,8.185628061218534,9.628697395324707,12316553076,9.628697395324707
2006-04-01,9.617093654097342,11.127810440105709,9.577590752883543,10.318507194519043,7440364169,10.318507194519043
2006-05-01,10.331591727913668,10.355540958727625,8.90210133440412,9.179851531982422,7063970623,9.179851531982422
2006-06-01,9.222316426253501,10.352824211120605,9.174419858946653,10.352824211120605,5716571099,10.352824211120605
2006-07-01,10.37035602276615,10.564163884171482,9.32477729160904,9.544755935668945,5119995337,9.544755935668945
2006-08-01,9.507969987233178,9.628698368272234,8.970984925920828,9.345516204833984,4294918292,9.345516204833984
2006-09-01,9.40624883141148,10.33702242735351,9.30082647385397,9.922494888305664,4880280180,9.922494888305664
2006-10-01,9.922497776789731,12.145985815669789,9.830900981076368,11.761579513549805,6364325977,11.761579513549805
2006-11-01,11.820091154585942,12.6654412148948,11.48185243701106,11.969459533691406,4755369734,11.969459533691406
2006-12-01,11.998345046807124,12.156848238462159,11.167807531834397,11.368776321411133,3680311197,11.368776321411133
2007-01-01,11.505058211133843,12.665439709982698,11.384329854052735,12.381516456604004,5002163322,12.381516456604004
2007-02-01,12.49261696658901,12.492863700177963,10.938199137537586,11.096455574035645,4573643120,11.096455574035645
2007-03-01,10.929067160171645,11.505060728420595,10.789080316985105,11.31149959564209,4742365168,11.31149959564209
2007-04-01,11.301622154500961,12.15931737789344,11.162376475818952,11.637886047363281,3732277253,11.637886047363281
2007-05-01,11.657884162839173,12.561253497468671,11.292981195910796,12.292884826660156,3998198267,12.292884826660156
2007-06-01,12.369173982995335,13.208351941546415,12.28498487467644,12.904925346374512,5181284205,12.904925346374512
2007-07-01,12.973805828209976,13.790763532828693,12.316831715469762,12.591373443603516,4682718433,12.591373443603516
2007-08-01,12.603719870720921,13.006643474796514,11.862063114386848,12.720992088317871,3561326880,12.720992088317871
2007-09-01,12.715312113460005,14.116904546471183,12.613099174437652,14.00531005859375,2786959199,14.00531005859375
2007-10-01,14.071971845539782,17.455101013183594,14.063082817804261,17.455101013183594,6241346740,17.455101013183594
2007-11-01,17.35115755226708,18.448581218180433,15.208895667696757,17.109451293945312,6884717244,17.109451293945312
2007-12-01,17.06032113026679,17.89456236783329,16.109549793511018,17.07192611694336,3425355126,17.07192611694336
2008-01-01,17.106244825363248,17.217344901419047,12.813573616417822,13.931983947753906,6335233336,13.931983947753906
2008-02-01,13.052315604691643,13.357718871747277,11.032265019929685,11.632946968078613,7113985391,11.632946968078613
2008-03-01,11.641097255652781,11.670969987358419,10.17457206507302,10.874750137329102,5846452106,10.874750137329102
2008-04-01,11.054238411414506,14.439589861467882,10.88783502848491,14.17862606048584,5743234666,14.17862606048584
2008-05-01,14.27787552856309,14.873867610671097,13.277972993238304,14.462796211242676,4200999578,14.462796211242676
2008-06-01,14.381324656735503,14.518102062076773,12.71704105647714,12.996767044067383,3765445109,12.996767044067383
2008-07-01,12.82789349034931,13.719165207254362,11.495182276863995,11.69639778137207,4179045594,11.69639778137207
2008-08-01,11.665782466637484,12.60766761827624,11.403833639529893,11.438150405883789,2762893330,11.438150405883789
2008-09-01,11.770961053162702,11.904529038990866,9.39933829175273,9.888426780700684,5383242366,9.888426780700684
2008-10-01,10.150868203423794,10.29480463453406,7.6397532395088525,8.87222671508789,8001704352,8.87222671508789
2008-11-01,8.828281879581354,9.193183879636639,6.105581640545121,7.232879638671875,6345013858,7.232879638671875
2008-12-01,7.077833994916979,8.135015753338132,6.4828301743151036,7.595561504364014,4537239177,7.595561504364014
2009-01-01,7.619016547701981,8.698665817798116,6.980807341407063,8.35795783996582,4411742543,8.35795783996582
2009-02-01,8.25327541530535,9.406496997613443,8.136248998971361,8.344624519348145,4480141965,8.344624519348145
2009-03-01,8.229574290829495,8.867289971651225,7.146222224083528,8.593242645263672,4576100295,8.593242645263672
2009-04-01,8.487573004659586,9.968170377569331,8.409309291174827,9.776090621948242,3526484770,9.776090621948242
2009-05-01,9.752882163839265,10.30097770690918,9.497598908380326,10.30097770690918,2289963292,10.30097770690918
2009-06-01,10.33801249207695,11.044363612610478,9.922250251915592,10.408622741699219,2829004207,10.408622741699219
2009-07-01,10.473060142869102,11.176696199317675,9.776337354326188,10.938447952270508,2931635455,10.938447952270508
2009-08-01,11.078928218520495,11.711212936735805,10.827594560906716,11.39815616607666,1956851371,11.39815616607666
